/wisa/wisa2.smt2,unsat,0.02
/wisa/wisa4.smt2,sat,0.05
/wisa/wisa1.smt2,sat,0.04
/wisa/wisa3.smt2,sat,0.06
/wisa/wisa5.smt2,unsat,0.33
/tropical-matrix/constraint-704423.smt2,sat,0.97
/tropical-matrix/constraint-1361831.smt2,sat,8.38
/tropical-matrix/constraint-705295.smt2,sat,8.2
/tropical-matrix/constraint-729964.smt2,sat,24.01
/tropical-matrix/constraint-651478.smt2,sat,3.62
/tropical-matrix/constraint-247831.smt2,sat,52.96
/tropical-matrix/constraint-526870.smt2,sat,1.6
/tropical-matrix/constraint-495763.smt2,sat,1.06
/tropical-matrix/constraint-1265513.smt2,sat,13.29
/tropical-matrix/constraint-1192684.smt2,sat,0.49
/tropical-matrix/constraint-649834.smt2,sat,1.15
/tropical-matrix/constraint-496502.smt2,sat,0.46
/tropical-matrix/constraint-794687.smt2,sat,4.25
/tropical-matrix/constraint-497601.smt2,sat,0.84
/tropical-matrix/constraint-1495125.smt2,sat,21.36
/tropical-matrix/constraint-369883.smt2,sat,57.67
/tropical-matrix/constraint-861420.smt2,sat,71.01
/tropical-matrix/constraint-1206577.smt2,sat,6.75
/tropical-matrix/constraint-255468.smt2,sat,0.32
/tropical-matrix/constraint-579281.smt2,sat,15.78
/tropical-matrix/constraint-321761.smt2,sat,99.1
/tropical-matrix/constraint-505409.smt2,sat,1.84
/tropical-matrix/constraint-373262.smt2,sat,509.65
/tropical-matrix/constraint-2783581.smt2,sat,50.27
/tropical-matrix/constraint-479884.smt2,sat,14.41
/tropical-matrix/constraint-413904.smt2,sat,2.05
/tropical-matrix/constraint-703279.smt2,sat,0.78
/tropical-matrix/constraint-1333327.smt2,sat,3.47
/tropical-matrix/constraint-2121292.smt2,sat,12.75
/tropical-matrix/constraint-496324.smt2,sat,10.77
/tropical-matrix/constraint-329386.smt2,sat,3.01
/tropical-matrix/constraint-917322.smt2,sat,2.55
/tropical-matrix/constraint-2085483.smt2,sat,12.56
/tropical-matrix/constraint-221609.smt2,sat,6.24
/tropical-matrix/constraint-916807.smt2,sat,0.35
